speaker,text,act,conv_id,topic,topic_ldaconv,topic_ldautt
0,uh what kind of things uh we uh we will buy?,4,29,-1,-1,-1
0,what kind of things we will uh program or we will deploy?,4,29,-1,-1,-1
0,because answering this these questions we can know much better what the application we want.,0,29,-1,-1,-1
0,so let's assume,2,29,-1,-1,-1
1,yeah but the problem is that funding is the second step.,0,29,-1,-1,-1
1,huh.,1,29,-1,-1,-1
0,well i'm not sure.,0,29,-1,-1,-1
0,i i i think i agree with him.,0,29,-1,-1,-1
0,but uh right now we're looking at a you want to do a big thing instead of a great thing.,0,29,-1,-1,-1
1,yeah.,1,29,-1,-1,-1
1,so if you assume that it should connect uh really good to siemens and to uh k.p.n. and to the then it starts to get big we should all go to the in the same direction.,0,29,-1,-1,-1
0,if you already assume well okay they paid money and now you think okay what what great thing you want to do then it gives you more freedom to think about this great thing you want to do.,0,29,-1,-1,-1
1,yeah but we have no uh current no public funding.,0,29,-1,-1,-1
1,no.,0,29,-1,-1,-1
1,okay everybody's paid here.,0,29,-1,-1,-1
1,yeah.,1,29,-1,-1,-1
1,yeah but but,2,29,-1,-1,-1
1,but you but you don't get one if you if you try to to align k.p.n. with siemens for instance.,0,29,-1,-1,-1
1,yeah.,1,29,-1,-1,-1
1,yeah.,1,29,-1,-1,-1
0,but,2,29,-1,-1,-1
1,yeah.,1,29,-1,-1,-1
0,yeah.,1,29,-1,-1,-1
1,but for theoretical or for historical reasons a really good question if we would have the money what would we do with that.,0,29,-1,-1,-1
1,uh,2,29,-1,-1,-1
1,so if we don't know what we would like to do with the money we probably wouldn't get any money to do what we don't know.,0,29,-1,-1,-1
1,uhhuh.,1,29,-1,-1,-1
0,that's right.,0,29,-1,-1,-1
1,absolutely.,0,29,-1,-1,-1
1,that's right.,0,29,-1,-1,-1
0,yeah.,0,29,-1,-1,-1
0,yeah.,0,29,-1,-1,-1
1,so that's why i think yeah it's a good question.,0,29,-1,-1,-1
1,yeah.,1,29,-1,-1,-1
0,now that's the point why i am focussing on more on the,2,29,-1,-1,-1
1,yep.,1,29,-1,-1,-1
1,yeah,3,29,-1,-1,-1
0,i want to have really the activities.,0,29,-1,-1,-1
0,you know what is really the outcome?,0,29,-1,-1,-1
0,what is really the problem we are going to solve?,4,29,-1,-1,-1
0,these are my questions.,0,29,-1,-1,-1
0,and if we have identified this block then it is possible to raise some money.,0,29,-1,-1,-1
0,yeah.,0,29,-1,-1,-1
1,that's just the same question just other way around.,0,29,-1,-1,-1
1,let let me put an example.,0,29,-1,-1,-1
0,you know i some days ago i bought like some of you this kind of things.,0,29,-1,-1,-1
0,this is a p.d.a.,0,29,-1,-1,-1
0,uh three com uh palm pilot compatible.,0,29,-1,-1,-1
1,modernistic stuff.,0,29,-1,-1,-1
1,nothing nothing that great.,0,29,-1,-1,-1
1,completely useless.,0,29,-1,-1,-1
1,but it has some some possibility of being expanded.,0,29,-1,-1,-1
0,but the point is uh the only in here the only thing wireless thing i can put on on this is just uh this omnisky modem.,0,29,-1,-1,-1
0,which is uh i think it is a subscription based uh thing.,0,29,-1,-1,-1
0,you have to pay every every month.,0,29,-1,-1,-1
0,and uh of course i cannot imagine that uh tomorrow i'll be able to buy a different thing with four different networks.,0,29,-1,-1,-1
0,four different providers on it.,0,29,-1,-1,-1
0,maybe i'm wrong.,0,29,-1,-1,-1
0,but,2,29,-1,-1,-1
0,if i have the funding i say okay well i can buy this or even i can buy a mobile computer.,0,29,-1,-1,-1
0,a notebook.,0,29,-1,-1,-1
0,okay?,4,29,-1,-1,-1
0,a lot more expensive.,0,29,-1,-1,-1
0,but that's okay.,0,29,-1,-1,-1
0,i have the funding.,0,29,-1,-1,-1
0,then i can add a couple of cards at most.,0,29,-1,-1,-1
0,because huh the majority of the of the notebooks only have two p.c. cards uh type two slots.,0,29,-1,-1,-1
0,so,3,29,-1,-1,-1
0,in in the better case maybe i'm only able to add two different networks to this thing.,0,29,-1,-1,-1
0,so uh,3,29,-1,-1,-1
0,the difficulty i see is that uh if we are if you want to think in in two three four different technologies um maybe we are uh too advanced too um let's say uh too in advance for the current technology.,0,29,-1,-1,-1
0,which is not bad.,0,29,-1,-1,-1
0,but uh i'm just saying that it will be able it will,2,29,-1,-1,-1
0,sorry.,0,29,-1,-1,-1
0,it will be difficult for us to develop a a reasonable test bed with the available technology.,0,29,-1,-1,-1
0,if somebody tell us okay now here you have the thing and just put these four networks you want on the thing how can i do it now?,4,29,-1,-1,-1
0,so huh,3,29,-1,-1,-1
0,i'm still trying to you know to get used to the uh all the ideas.,0,29,-1,-1,-1
0,and to see that all the things are really connecting.,0,29,-1,-1,-1
0,because this the uh most difficult thing i see to to to get this alignment to this connection point among the different things we are trying to align.,0,29,-1,-1,-1
0,so that's why i was proposing this this question.,0,29,-1,-1,-1
0,let's assume we have the funding.,0,29,-1,-1,-1
0,now let's proceed.,0,29,-1,-1,-1
0,what what kind of things we can buy we can put together we can program?,4,29,-1,-1,-1
0,because oh at the end uh somebody will uh be asking us okay did you do your homework.,0,29,-1,-1,-1
0,did you do what you,2,29,-1,-1,-1
0,so,3,29,-1,-1,-1
1,it's clear.,0,29,-1,-1,-1
0,now from my point of view in the beginning one more time if i see the four building blocks and uh i could speak only for my skills i believe to derive a certain kind of q.s. reservation in advance scheme much more uh general as it is done for for u.s.a.i.a.,0,29,-1,-1,-1
1,uhhuh.,1,29,-1,-1,-1
1,but mapped then really to desired network subnet layer technologies.,0,29,-1,-1,-1
1,but for different networks?,4,29,-1,-1,-1
1,yes.,0,29,-1,-1,-1
1,the point is for,2,29,-1,-1,-1
1,for,2,29,-1,-1,-1
0,no for u.m.t.s.,0,29,-1,-1,-1
0,but first of all a generic system.,0,29,-1,-1,-1
0,but because you can have several mechanism.,0,29,-1,-1,-1
0,really using certain kind of of um um quantitative description.,0,29,-1,-1,-1
0,you can have more of a qualitative description.,0,29,-1,-1,-1
0,you can have taken into account moving patterns.,0,29,-1,-1,-1
0,and and and whatever kind of things.,0,29,-1,-1,-1
0,but there are a lot of lot of ways to have certain kind of q.s. reservation in advance.,0,29,-1,-1,-1
0,and i see it as definitely is necessary to have this one.,0,29,-1,-1,-1
0,if i want be mobile and i want to have not a interruption of my in my application qualities of service.,0,29,-1,-1,-1
1,uhhuh huh.,1,29,-1,-1,-1
1,so,3,29,-1,-1,-1
0,um,3,29,-1,-1,-1
0,but then to go for instance to u.m.t.s. and figure out what is available within u.m.t.s.,0,29,-1,-1,-1
0,and if i really have an i.p. application where i need this kind of of quality of service and having in mind that certain kind of q.s. will be available in the rest of the internet,2,29,-1,-1,-1
0,so how can i map these things uh to the u.m.t.s. stuff?,4,29,-1,-1,-1
0,and what is the trend towards u.m.t.s. to the first generation?,4,29,-1,-1,-1
0,and how it is possible to map this one to this technology?,4,29,-1,-1,-1
0,and if you have the building blocks identified what is really necessary for q.s. uh q.s. in advance for for mobile systems then you have in principle the ideas for the following generation what you could improve.,0,29,-1,-1,-1
1,uhhuh.,1,29,-1,-1,-1
1,because then you are maybe no more related to this kind of thing.,0,29,-1,-1,-1
0,i believe the same applies for multicast.,0,29,-1,-1,-1
0,and i believe the same applies for routing.,0,29,-1,-1,-1
0,so in principle in the beginning there would be a certain kind of uh paperwork anyway.,0,29,-1,-1,-1
0,some theoretical examination of these problems.,0,29,-1,-1,-1
1,i think so.,0,29,-1,-1,-1
1,and then some prototypes must be derived from that.,0,29,-1,-1,-1
0,and then maybe we will start here with a certain kind of uh testbed equipment we still have here.,0,29,-1,-1,-1
0,we have four uh p.c.'s available.,0,29,-1,-1,-1
0,maybe we have to extend it then.,0,29,-1,-1,-1
0,and figure out some real scenarios.,0,29,-1,-1,-1
0,and maybe then pfff.,0,29,-1,-1,-1
1,oh yeah.,0,29,-1,-1,-1
1,because uh despite the,2,29,-1,-1,-1
0,uh uh hopefully then we have with the money also not uh only for the room.,0,29,-1,-1,-1
0,that would be great.,0,29,-1,-1,-1
0,but there are also some sponsors then then then we add a certain kind of field trial.,0,29,-1,-1,-1
0,but i think that's pfff that's years you know.,0,29,-1,-1,-1
1,a long way yeah.,0,29,-1,-1,-1
1,that's years.,0,29,-1,-1,-1
1,that's right.,0,29,-1,-1,-1
1,but in the beginning we must have a certain kind of theoretical framework with the relevant technology.,0,29,-1,-1,-1
0,real technology.,0,29,-1,-1,-1
0,maybe you can start with g.p.s. or or u.m.t.s. or whatever.,0,29,-1,-1,-1
0,because these technology will definitely available in europe.,0,29,-1,-1,-1
0,there's some money spent on it.,0,29,-1,-1,-1
0,so that it will be in a certain kind of flavor.,0,29,-1,-1,-1
0,it will be available.,0,29,-1,-1,-1
1,uhhuh huh.,1,29,-1,-1,-1
1,and it will be also available in the u.s.a.,0,29,-1,-1,-1
0,because there is a big uh harmonization effort.,0,29,-1,-1,-1
0,despite the fact they are not aligned to each other anyway.,0,29,-1,-1,-1
0,but they will have also certain kind of third generation and fourth generation networks.,0,29,-1,-1,-1
0,so,3,29,-1,-1,-1
0,and after this theoretical framework if this one is aligned okay you have some specification.,0,29,-1,-1,-1
0,and you set up some linux or free b.s.d. or whatever kind of prototype.,0,29,-1,-1,-1
0,so that is what i have in mind with that.,0,29,-1,-1,-1
0,and then okay and then you will see.,0,29,-1,-1,-1
1,uhhuh.,1,29,-1,-1,-1
1,the problem is which i see is that it could be fruitful to standardization.,0,29,-1,-1,-1
0,that it could be fruitful to some extent to telecommunication providers.,0,29,-1,-1,-1
0,but there's not a real product like you say.,0,29,-1,-1,-1
0,there's not the selling idea behind it.,0,29,-1,-1,-1
1,uhhuh huh.,1,29,-1,-1,-1
1,yeah?,4,29,-1,-1,-1
0,if you go with something what what wilbert mentioned okay let's have this one here we have a new p.c.m.c.i.a. card and and extend something and the end system or what you mentioned here was the seamless four technologies inter working in the end then you have an an a device which you can sell.,0,29,-1,-1,-1
0,if you go for a networking pfff um uh improvements in principle and and understanding next generation building blocks uh there's no product.,0,29,-1,-1,-1
1,uhhuh.,1,29,-1,-1,-1
1,but it is a long term it's long term i think uh work you can do.,0,29,-1,-1,-1
0,and it's more related i believe to the skills.,0,29,-1,-1,-1
0,to what is available.,0,29,-1,-1,-1
0,and and currently as i see what uh will be available within the n.s.a. group.,0,29,-1,-1,-1
1,okay.,0,29,-1,-1,-1
1,and uh the point is if we focus on on this networking small more networking stuff and them some application guys came into the boat and they focus on their application stuff whatever this means it might be we have then the active classroom.,0,29,-1,-1,-1
0,but it could be another one.,0,29,-1,-1,-1
0,that is not representative.,0,29,-1,-1,-1
1,yeah but there's something needed to sell it.,0,29,-1,-1,-1
1,it's only,2,29,-1,-1,-1
0,huh?,4,29,-1,-1,-1
1,and i think,2,29,-1,-1,-1
1,yeah.,0,29,-1,-1,-1
0,then then is something available.,0,29,-1,-1,-1
0,but i don't know.,0,29,-1,-1,-1
0,you know i'm not an application expert.,0,29,-1,-1,-1
0,i,2,29,-1,-1,-1
0,we have some content.,0,29,-1,-1,-1
0,we will then discuss it on next tuesday as i mentioned.,0,29,-1,-1,-1
1,bless you.,0,29,-1,-1,-1
1,bless you.,0,29,-1,-1,-1
1,uh anyway but uh that were is my answer to the question if some money is available.,0,29,-1,-1,-1
0,the good thing is that the money is available.,0,29,-1,-1,-1
0,because everybody is paid here.,0,29,-1,-1,-1
0,so that is money that the the smallest portion of money which is available.,0,29,-1,-1,-1
1,uhhuh huh.,1,29,-1,-1,-1
1,but first of all wilbert need more definitely.,0,29,-1,-1,-1
0,because maybe then k.p.n. is uh no more interesting to go on with this work.,0,29,-1,-1,-1
0,or we can convince with these kind of things which we have in mind.,0,29,-1,-1,-1
0,uh companies like k.p.n.,0,29,-1,-1,-1
0,so,3,29,-1,-1,-1
0,and if we have other suggestions and uh have this as a long term,2,29,-1,-1,-1
0,n.s.a. core group activity.,0,29,-1,-1,-1
0,and this theoretical framework whether it is finished in half a year or one year doesn't matter in principle.,0,29,-1,-1,-1
0,because the road map for the the next generation networks is is uh is for many years.,0,29,-1,-1,-1
0,and before u.m.t.s. will be deployed very well i believe uh it will be common uh two thousand four or something like that.,0,29,-1,-1,-1
0,so,3,29,-1,-1,-1
0,and and have an intermediate project which is related in this direction something like the seamless handover for two technologies or whatever.,0,29,-1,-1,-1
0,this is a smaller portion in the more generic framework i would like to say from this proposal.,0,29,-1,-1,-1
0,why not go in this way?,4,29,-1,-1,-1
1,okay.,0,29,-1,-1,-1
1,i i don't know.,0,29,-1,-1,-1
0,but uh that's the point uh we are sitting here together.,0,29,-1,-1,-1
1,yeah.,0,29,-1,-1,-1
0,but,2,29,-1,-1,-1
1,but for for dietmar i think uh uh he mentioned it to me it's very clear that he will go on with a portion of time with this u.s.a.i.a. stuff.,0,29,-1,-1,-1
1,that's right.,0,29,-1,-1,-1
0,it depends on my,2,29,-1,-1,-1
1,in the matical sense.,0,29,-1,-1,-1
0,because that means for you in a certain kind a certain extent you are decoupled from networking stuff.,0,29,-1,-1,-1
0,because your focusing on the mathematical thing of whether it's a network or other thing.,0,29,-1,-1,-1
1,well i'm,2,29,-1,-1,-1
1,it doesn't matter.,0,29,-1,-1,-1
1,i'm focused on performance evaluation.,0,29,-1,-1,-1
1,yeah.,1,29,-1,-1,-1
0,yeah.,1,29,-1,-1,-1
1,and um especially of communication networks.,0,29,-1,-1,-1
0,and,3,29,-1,-1,-1
1,yeah.,1,29,-1,-1,-1
1,i never uh um dealed with um mobile communications.,0,29,-1,-1,-1
0,so why not?,4,29,-1,-1,-1
1,yeah.,0,29,-1,-1,-1
0,so,3,29,-1,-1,-1
1,so that's uh to open my mind.,0,29,-1,-1,-1
1,there is it still ongoing activity with uh maybe a portion of time at the university of berlin berlin.,0,29,-1,-1,-1
0,and independently whether i will leave the uh uh i.c.s.i. in in the mid of december or not i will still focus on on on these q.s. in advance schemes.,0,29,-1,-1,-1
0,uh also within siemens.,0,29,-1,-1,-1
0,and also with some project there.,0,29,-1,-1,-1
0,and i believe your routing stuff is also available.,0,29,-1,-1,-1
1,huh huh.,1,29,-1,-1,-1
1,uh,3,29,-1,-1,-1
0,and when you when you will go back to spain right?,0,29,-1,-1,-1
1,yeah.,0,29,-1,-1,-1
0,yeah sure.,0,29,-1,-1,-1
1,yeah so and and that's why in principle the skills will be always available i guess.,0,29,-1,-1,-1
1,yeah.,1,29,-1,-1,-1
0,and and,2,29,-1,-1,-1
1,if there is a certain type of project in the home countries and then the uh institutions and,2,29,-1,-1,-1
1,uhhuh.,1,29,-1,-1,-1
0,not only this.,0,29,-1,-1,-1
0,we can even use this platform to to get some european projects in the future.,0,29,-1,-1,-1
0,because you know sometimes uh it's a good thing.,0,29,-1,-1,-1
1,yeah.,0,29,-1,-1,-1
0,maybe.,0,29,-1,-1,-1
0,currently no money is available you know.,0,29,-1,-1,-1
1,yeah but uh this will i think this will improve over time i'm sure.,0,29,-1,-1,-1
0,so uh,3,29,-1,-1,-1
0,probably.,0,29,-1,-1,-1
0,you know this kind of joint work of different countries companies universities this is usually the best uh the best place to to put a project on.,0,29,-1,-1,-1
0,because it is involving different partners from different points of of europe.,0,29,-1,-1,-1
1,now i will not prevent anybody from getting some cake.,0,29,-1,-1,-1
0,and we are sitting here together.,0,29,-1,-1,-1
0,it's uh very uh very slow in principle.,0,29,-1,-1,-1
0,but my last question is for wilbert.,0,29,-1,-1,-1
0,wilbert you i i think you got the basic idea.,0,29,-1,-1,-1
0,because it was mostly discussed with you here from this current available scrap project proposal.,0,29,-1,-1,-1
0,don't you think that k.p.n. could be convinced to go on this way what i mentioned before?,4,29,-1,-1,-1
0,there's no way.,0,29,-1,-1,-1
1,no.,0,29,-1,-1,-1
1,they needed definitely in principle some kind of service or device or product or whatever.,0,29,-1,-1,-1
1,yeah.,0,29,-1,-1,-1
0,that's right now the the status.,0,29,-1,-1,-1
0,yes.,0,29,-1,-1,-1
1,can we both have together maybe i think it's a little bit more easier a discussion on thursday?,4,29,-1,-1,-1
1,i'm out for one a week and a half.,0,29,-1,-1,-1
0,so on wednesday thursday friday i have a workshop at stanford.,0,29,-1,-1,-1
1,okay.,0,29,-1,-1,-1
1,and next week i have a week on holiday.,0,29,-1,-1,-1
1,okay.,0,29,-1,-1,-1
0,maybe that's enough time for you to consider a little bit more in this direction.,0,29,-1,-1,-1
1,could be.,0,29,-1,-1,-1
1,and then we could have uh discussion.,0,29,-1,-1,-1
0,and maybe this one is an overall work in principle where everybody could hook in and and get certain kind of small portions to solve it.,0,29,-1,-1,-1
1,yeah.,1,29,-1,-1,-1
0,so so the only solution would for for k.p.n. would be that there is a a project in this area.,0,29,-1,-1,-1
1,and,2,29,-1,-1,-1
1,so that makes sense to do in this this i mean the bay area.,0,29,-1,-1,-1
1,huh huh.,1,29,-1,-1,-1
1,with a group of uh a few people.,0,29,-1,-1,-1
0,like four or something.,0,29,-1,-1,-1
0,and that connects to this project.,0,29,-1,-1,-1
0,so one somebody or two some bodies can be found uh founded or get money to join this project.,0,29,-1,-1,-1
0,but that the other four should build a service on top of it that has a clear business focus.,0,29,-1,-1,-1
1,uhhuh.,1,29,-1,-1,-1
1,it means uh a a u.m.t.s. service basically.,0,29,-1,-1,-1
1,uhhuh.,1,29,-1,-1,-1
0,can you consider also in the meantime some potential u.m.t.s. services besides this one?,4,29,-1,-1,-1
1,yeah.,0,29,-1,-1,-1
0,yeah but you see the the they ask something pretty strange.,0,29,-1,-1,-1
1,and,2,29,-1,-1,-1
1,they they want something pretty strange from me that i think of a service.,0,29,-1,-1,-1
0,a network service.,0,29,-1,-1,-1
0,there are sixty million billion people in the in the world that think of services all day.,0,29,-1,-1,-1
0,and try to make a lot of money with it in the form of start-ups or whatever.,0,29,-1,-1,-1
0,and just think of a service like that if i could do this.,0,29,-1,-1,-1
1,no but uh fff maybe based on this one and you see the networking stuff.,0,29,-1,-1,-1
0,that it is a little bit more evolved and than in the the core network technology in the access network i would like to say.,0,29,-1,-1,-1
1,uhhuh.,1,29,-1,-1,-1
1,and this is aligned then as much as possible to the internet.,0,29,-1,-1,-1
0,that's the basic idea.,0,29,-1,-1,-1
0,that you can have a certain kind of service which make use of these novel things.,0,29,-1,-1,-1
1,uhhuh.,1,29,-1,-1,-1
1,because normally i i believe the the the people are either on the application layer.,0,29,-1,-1,-1
1,i you know,2,29,-1,-1,-1
1,that means higher than layer four.,0,29,-1,-1,-1
0,or they are on layer one to up to layer four.,0,29,-1,-1,-1
0,and the service people are considering,2,29,-1,-1,-1
0,okay u.m.t.s.,0,29,-1,-1,-1
0,you have some location information.,0,29,-1,-1,-1
0,and maybe you are have the infrastructure in the car.,0,29,-1,-1,-1
0,so if i provide a certain kind of service independently what the network is offering you know.,0,29,-1,-1,-1
0,because they do not consider it very well.,0,29,-1,-1,-1
0,they know there is a certain kind of location information.,0,29,-1,-1,-1
0,and you have a g.p.s.,0,29,-1,-1,-1
0,and they know okay it's based on satellite.,0,29,-1,-1,-1
0,and there's u.m.t.s. that is based on base station.,0,29,-1,-1,-1
0,there's all that they consider.,0,29,-1,-1,-1
0,and then assume okay i can do that.,0,29,-1,-1,-1
0,and the networking guy said okay it would be great to have multicast and all these kind of things in the network.,0,29,-1,-1,-1
0,but do not consider really what a sense of benefit uh for applications.,0,29,-1,-1,-1
0,there were new old application make use of it.,0,29,-1,-1,-1
0,and how can new application arise.,0,29,-1,-1,-1
0,which we haven't considered up to now based on this new network function l.a.t. enrich enriched network function l.a.t.,0,29,-1,-1,-1
0,so i think it's worth to to consider something in that way.,0,29,-1,-1,-1
1,well until now i have been trying to think about it.,0,29,-1,-1,-1
0,but uh to me,2,29,-1,-1,-1
0,what i have every every time i encountered it it is all this is all pretty close by.,0,29,-1,-1,-1
0,like the industry is already behind this.,0,29,-1,-1,-1
1,yeah what is our,2,29,-1,-1,-1
1,so they they want to make this available pretty soon.,0,29,-1,-1,-1
0,so i'm just trying to think uh more ahead like uh use the wireless device as a only as a signalling thing or something.,0,29,-1,-1,-1
0,so so whenever you come in with your uh g.s.m. phone and there is a p.c. available like everything will be directed to the the bigger device or something.,0,29,-1,-1,-1
0,so more services like that.,0,29,-1,-1,-1
0,i think they are working pretty hard to get i.p. available very good and efficiently from uh two mobile devices or wireless devices.,0,29,-1,-1,-1
1,not currently there is a technology split.,0,29,-1,-1,-1
1,a thing,2,29,-1,-1,-1
1,of course you have i.p. in the mobile device.,0,29,-1,-1,-1
0,but if you see the strange protocols text.,0,29,-1,-1,-1
0,there's i.p. over i.p. and tunnels and and whatever.,0,29,-1,-1,-1
0,so but it's uh looks very strange to me.,0,29,-1,-1,-1
0,because you have different numbering screens concerning you have a phone number.,0,29,-1,-1,-1
0,you have to map it to i.p. addresses.,0,29,-1,-1,-1
0,and and so on.,0,29,-1,-1,-1
0,but for me you have not the end to end parts of for for i.p. functionality.,0,29,-1,-1,-1
0,we are far away from that.,0,29,-1,-1,-1
0,and if you take a really look to the g.p.r.s. protocols texts and i believe also they apply for u.m.t.s. but i'm not,2,29,-1,-1,-1
0,uh very familiar with that.,0,29,-1,-1,-1
0,and the next generations access network is will come soon.,0,29,-1,-1,-1
0,you see it's every three years or four years they will have a new generation.,0,29,-1,-1,-1
1,and there's a we,2,29,-1,-1,-1
1,but anyway you,2,29,-1,-1,-1
1,our group might want to focus on the uh i.p. over ether no nets.,0,29,-1,-1,-1
1,yeah.,1,29,-1,-1,-1
0,yeah.,1,29,-1,-1,-1
1,or something like,2,29,-1,-1,-1
0,or over ether.,0,29,-1,-1,-1
1,why?,4,29,-1,-1,-1
0,what kind what kind i.p. over what do you call it?,4,29,-1,-1,-1
1,no nets.,0,29,-1,-1,-1
1,no net?,4,29,-1,-1,-1
1,yeah.,0,29,-1,-1,-1
1,that would be great.,0,29,-1,-1,-1
1,over,2,29,-1,-1,-1
0,like only over ether.,0,29,-1,-1,-1
0,carefully integrated for net.,0,29,-1,-1,-1
0,but there is no net.,0,29,-1,-1,-1
0,if you want to do make like also for wireless devices end to end i.p. available that could be a vision.,0,29,-1,-1,-1
0,like,3,29,-1,-1,-1
1,can you repeat it?,4,29,-1,-1,-1
1,well so he he says well i.p. to i.p. or end to end i.p. is far well it's far away.,0,29,-1,-1,-1
0,um,3,29,-1,-1,-1
0,so you what you might want to do is well get u.m.t.s. out there.,0,29,-1,-1,-1
0,and just do uh i.p.'s playing over radio.,0,29,-1,-1,-1
1,uhhuh.,1,29,-1,-1,-1
0,something like that is my final vision.,0,29,-1,-1,-1
1,like like s.d.h.i.p. over fiber or w.d.w.d.m.,0,29,-1,-1,-1
1,uhhuh.,1,29,-1,-1,-1
1,this gets rid of the s.d.h.,0,29,-1,-1,-1
0,or well start with get rid of the a.t.m. first.,0,29,-1,-1,-1
1,yeah.,1,29,-1,-1,-1
0,a.t.m. stuff.,0,29,-1,-1,-1
0,yeah.,1,29,-1,-1,-1
0,yeah.,1,29,-1,-1,-1
1,and then get rid of s.d.h.,0,29,-1,-1,-1
1,there's the problem is is you see that the providers uh have always there broken view for for the management.,0,29,-1,-1,-1
0,if you have different kind of protocols texts and network management system and the billing system and all these kinds of things which is besides the networking stuff in principle but you still need it is uh not aligned.,0,29,-1,-1,-1
1,yeah.,1,29,-1,-1,-1
1,we have it for different islands.,0,29,-1,-1,-1
1,uhhuh huh.,2,29,-1,-1,-1
1,and and,3,29,-1,-1,-1
0,well that's my final vision you know.,0,29,-1,-1,-1
0,if you have really then i.p. networks at a certain generation where you have really the physical media and where necessary uh additional maclear protocols.,0,29,-1,-1,-1
0,and then you have really always end to end.,0,29,-1,-1,-1
0,it makes you things much more simple much more easier.,0,29,-1,-1,-1
1,uh,3,29,-1,-1,-1
1,uh but is far far away you know.,0,29,-1,-1,-1
1,unless unless we speak about quality of service.,0,29,-1,-1,-1
1,yeah.,1,29,-1,-1,-1
0,yeah.,1,29,-1,-1,-1
0,yeah.,1,29,-1,-1,-1
1,which is not uh embedded on on i.p. services.,0,29,-1,-1,-1
1,yeah but you have the extension for the uh quality of service mechanism.,0,29,-1,-1,-1
1,yeah but,2,29,-1,-1,-1
1,which you have to map then to the underlying technology.,0,29,-1,-1,-1
1,yeah but for example nobody's really using r.s.v.p.,0,29,-1,-1,-1
1,and,3,29,-1,-1,-1
0,yeah but maybe in the lan interface it makes.,0,29,-1,-1,-1
0,since to use it,2,29,-1,-1,-1
1,uh you guys do that discussion later on please.,0,29,-1,-1,-1
1,and and but,2,29,-1,-1,-1
0,yeah.,0,29,-1,-1,-1
1,uh?,4,29,-1,-1,-1
1,but i think we we will miss the cake.,0,29,-1,-1,-1
1,okay sorry sorry.,0,29,-1,-1,-1
1,r.s.v.p.,0,29,-1,-1,-1
1,and i think we should stop now but please everybody,2,29,-1,-1,-1
0,short,2,29,-1,-1,-1
0,uh,2,29,-1,-1,-1
0,go on with considerations and potential.,0,29,-1,-1,-1
0,and and uh,3,29,-1,-1,-1
0,um we didn't make much progress today in the meeting.,0,29,-1,-1,-1
0,but anyway this kind of activity lives from all from the input of all.,0,29,-1,-1,-1
0,and so i really,2,29,-1,-1,-1
0,if somebody has an idea send an email.,0,29,-1,-1,-1
0,and then i would like to enforce everybody,2,29,-1,-1,-1
0,not that i'm doing everything.,0,29,-1,-1,-1
0,i could not i didn't have the time in the past.,0,29,-1,-1,-1
0,and i will not have it in the future.,0,29,-1,-1,-1
0,and maybe i will stay here only four weeks or five weeks.,0,29,-1,-1,-1
0,so it would be really not the best thing if the activity is dead when i am leaving.,0,29,-1,-1,-1
0,and if i stay longer of course we can go on.,0,29,-1,-1,-1
0,but nevertheless i rely heavily uh also from the contributions of everybody.,0,29,-1,-1,-1
0,and it's in their own interest.,0,29,-1,-1,-1
1,uhhuh huh.,1,29,-1,-1,-1
0,that's right.,0,29,-1,-1,-1
1,so if there is certain kind of idea or questions or whatever we are only a small group of people.,0,29,-1,-1,-1
0,we can easily join on a white board and and start a discussion.,0,29,-1,-1,-1
1,well if klaus,2,29,-1,-1,-1
1,it must not be on every tuesday you know.,0,29,-1,-1,-1
1,okay.,0,29,-1,-1,-1
1,at a certain time.,0,29,-1,-1,-1
0,and i try to motivate the people.,0,29,-1,-1,-1
0,that it's free.,0,29,-1,-1,-1
0,that's a starting.,0,29,-1,-1,-1
0,that's a ramp.,0,29,-1,-1,-1
0,and we can go in different directions.,0,29,-1,-1,-1
0,and if you have a real focus on the certain novel thing for the services or u.m.t.s. or whatever great.,0,29,-1,-1,-1
0,if not the long term and then these things must be nevertheless must be defined in much more detail.,0,29,-1,-1,-1
0,yeah.,0,29,-1,-1,-1
0,okay?,4,29,-1,-1,-1
0,so thanks.,0,29,-1,-1,-1
1,okay.,1,29,-1,-1,-1
1,okay.,0,29,-1,-1,-1
1,please do not um what adam mentioned to.,0,29,-1,-1,-1
1,not to switch off.,0,29,-1,-1,-1
1,uh switch off.,0,29,-1,-1,-1
1,don't switch it off.,0,29,-1,-1,-1
1,do not don't switch it off.,0,29,-1,-1,-1
1,okay.,0,29,-1,-1,-1
0,yeah that's right.,0,29,-1,-1,-1
1,so maybe i will find him.,0,29,-1,-1,-1
1,oh can you call adam?,4,29,-1,-1,-1
1,cake area.,0,29,-1,-1,-1
1,at this number.,0,29,-1,-1,-1
1,and,3,29,-1,-1,-1
0,now let me see whether he will be here.,0,29,-1,-1,-1
0,and,3,29,-1,-1,-1
0,we did not forget.,0,29,-1,-1,-1
0,we are done.,0,29,-1,-1,-1
1,yeah just leave them on for now.,0,29,-1,-1,-1
0,sometimes if you turn it off while it's recording it crashes.,0,29,-1,-1,-1
1,okay okay.,0,29,-1,-1,-1
0,hopefully everything went fine.,0,29,-1,-1,-1
0,so welcome to our next meeting.,0,30,-1,-1,-1
0,uh today we will have a talk from miguel sanchez concerning his uh work related to ad hoc networks.,0,30,-1,-1,-1
0,we have here a guest a former icsi member of the n.s.a. group jordi domingo pasqual.,0,30,-1,-1,-1
